"Source","RelPath","DB","Name","Ext","SizeBytes","Category","Status","Note","Coverage"
"INSTALL","Datai\VKR\kosost_H.pft","VKR","kosost_H.pft","pft","9836","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kost_vl.pft","VKR","kost_vl.pft","pft","594","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOstatCikl.hdr","VKR","KOstatCikl.hdr","hdr","18","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCikl.smf","VKR","KoStatCikl.smf","smf","13157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCiklH.pft","VKR","KoStatCiklH.pft","pft","398","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOstatCycle.hdr","VKR","KOstatCycle.hdr","hdr","19","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOstatCycle.pft","VKR","KOstatCycle.pft","pft","1477","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCycle.smf","VKR","KoStatCycle.smf","smf","759","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOstatCycle.tbg","VKR","KOstatCycle.tbg","tbg","1452","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOstatCycle.tbu","VKR","KOstatCycle.tbu","tbu","909","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCycle.wss","VKR","KoStatCycle.wss","wss","368","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCycleBook.pft","VKR","KoStatCycleBook.pft","pft","288","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCycleEkz.pft","VKR","KoStatCycleEkz.pft","pft","643","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCycleH.pft","VKR","KoStatCycleH.pft","pft","408","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCycleMode.pft","VKR","KoStatCycleMode.pft","pft","127","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatCycleSch.pft","VKR","KoStatCycleSch.pft","pft","74","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatDisc.pft","VKR","KoStatDisc.pft","pft","1534","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatEkz.pft","VKR","KoStatEkz.pft","pft","164","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoStatEkzKmi.pft","VKR","KoStatEkzKmi.pft","pft","828","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOTBRIEF.PFT","VKR","KOTBRIEF.PFT","pft","216","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOTEX.PFT","VKR","KOTEX.PFT","pft","1721","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOTEXD.PFT","VKR","KOTEXD.PFT","pft","2109","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOTODOP.PFT","VKR","KOTODOP.PFT","pft","522","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOTOS.PFT","VKR","KOTOS.PFT","pft","9405","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOTSEM.PFT","VKR","KOTSEM.PFT","pft","202","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOTVS.PFT","VKR","KOTVS.PFT","pft","9298","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOUPL1.HDR","VKR","KOUPL1.HDR","hdr","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOUPL1.PFT","VKR","KOUPL1.PFT","pft","6101","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOUPL1.SRW","VKR","KOUPL1.SRW","srw","120","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOUPL1.WSS","VKR","KOUPL1.WSS","wss","440","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOUPL1H.PFT","VKR","KOUPL1H.PFT","pft","311","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KP.MNU","VKR","KP.MNU","mnu","631","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KPM.FST","VKR","KPM.FST","fst","1898","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kpm.mnu","VKR","kpm.mnu","mnu","209","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kpmk.fst","VKR","Kpmk.fst","fst","1768","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KPS.FST","VKR","KPS.FST","fst","821","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KPSK.FST","VKR","KPSK.FST","fst","816","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kpst.fst","VKR","Kpst.fst","fst","3928","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KPSU.FST","VKR","KPSU.FST","fst","3502","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KS22.WS","VKR","KS22.WS","ws","110","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KS24.WS","VKR","KS24.WS","ws","98","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KURS.MNU","VKR","KURS.MNU","mnu","80","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LAND.PFT","VKR","LAND.PFT","pft","1887","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LAND.SRW","VKR","LAND.SRW","srw","103","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Land.tbg","VKR","Land.tbg","tbg","2115","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Land.tbu","VKR","Land.tbu","tbu","1322","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LH.MNU","VKR","LH.MNU","mnu","282","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LHO.MNU","VKR","LHO.MNU","mnu","282","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDisc.hdr","VKR","LicenDisc.hdr","hdr","18","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDisc.pft","VKR","LicenDisc.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDisc.srw","VKR","LicenDisc.srw","srw","109","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDisc.tbg","VKR","LicenDisc.tbg","tbg","4648","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDisc.tbu","VKR","LicenDisc.tbu","tbu","7688","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDisc.wss","VKR","LicenDisc.wss","wss","1034","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDiscH.PFT","VKR","LicenDiscH.PFT","pft","1146","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDiscHead.pft","VKR","LicenDiscHead.pft","pft","8334","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LicenDiscSort.pft","VKR","LicenDiscSort.pft","pft","4481","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LinkIbis.gbl","VKR","LinkIbis.gbl","gbl","3781","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LINKS.PFT","VKR","LINKS.PFT","pft","339","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LM.MNU","VKR","LM.MNU","mnu","170","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LMO.MNU","VKR","LMO.MNU","mnu","170","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LncEx.pft","VKR","LncEx.pft","pft","5285","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LncNam.pft","VKR","LncNam.pft","pft","6495","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LR.MNU","VKR","LR.MNU","mnu","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LRO.MNU","VKR","LRO.MNU","mnu","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LS.MNU","VKR","LS.MNU","mnu","1260","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LSO.MNU","VKR","LSO.MNU","mnu","1269","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LT.MNU","VKR","LT.MNU","mnu","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\LTO.MNU","VKR","LTO.MNU","mnu","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\marci.GBL","VKR","marci.GBL","gbl","107","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\mergegbl.mnu","VKR","mergegbl.mnu","mnu","88","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\mergepft.mnu","VKR","mergepft.mnu","mnu","58","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\mesh32.FST","VKR","mesh32.FST","fst","2066","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\meshmod.mnu","VKR","meshmod.mnu","mnu","1669","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\meshmod.pft","VKR","meshmod.pft","pft","299","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\mhrm.mnu","VKR","mhrm.mnu","mnu","152","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\MMARCI.FST","VKR","MMARCI.FST","fst","10525","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\MN_brief.ws","VKR","MN_brief.ws","ws","1872","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\mod1.mnu","VKR","mod1.mnu","mnu","1570","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\month_sf.mnu","VKR","month_sf.mnu","mnu","147","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\MoveFiltr.wss","VKR","MoveFiltr.wss","wss","140","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\MoveLinkDLS.gbl","VKR","MoveLinkDLS.gbl","gbl","1679","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\multi.pft","VKR","multi.pft","pft","381","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\MUSI.PFT","VKR","MUSI.PFT","pft","4018","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Musi_H.pft","VKR","Musi_H.pft","pft","4012","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\musp.pft","VKR","musp.pft","pft","406","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\n991.pft","VKR","n991.pft","pft","86","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NAPR.MNU","VKR","NAPR.MNU","mnu","134","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NASPI.pft","VKR","NASPI.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NASPI.srw","VKR","NASPI.srw","srw","990","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NASPI.tbu","VKR","NASPI.tbu","tbu","905","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NAZN.MNU","VKR","NAZN.MNU","mnu","23","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NaznCatDelim.mnu","VKR","NaznCatDelim.mnu","mnu","100","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJ_SPEC.gbl","VKR","NJ_SPEC.gbl","gbl","1053","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJGAZ.GBL","VKR","NJGAZ.GBL","gbl","4453","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJGAZ.WSS","VKR","NJGAZ.WSS","wss","57","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJGAZ481.gbl","VKR","NJGAZ481.gbl","gbl","2724","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJTPW.PFT","VKR","NJTPW.PFT","pft","12739","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Njtpw_H.pft","VKR","Njtpw_H.pft","pft","10943","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\njw.pft","VKR","njw.pft","pft","8126","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Njw_H.pft","VKR","Njw_H.pft","pft","8327","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJYear1909.pft","VKR","NJYear1909.pft","pft","1471","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJYearKum.pft","VKR","NJYearKum.pft","pft","366","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NJYearMhr.pft","VKR","NJYearMhr.pft","pft","461","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NNN.pft","VKR","NNN.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NNN.tbg","VKR","NNN.tbg","tbg","623","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NNN.tbu","VKR","NNN.tbu","tbu","753","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\NUP.MNU","VKR","NUP.MNU","mnu","85","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\oavtor.pft","VKR","oavtor.pft","pft","5308","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\obrzv.gbl","VKR","obrzv.gbl","gbl","133","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\obsm.mnu","VKR","obsm.mnu","mnu","39","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Oisbncn.pft","VKR","Oisbncn.pft","pft","2672","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Oisbncn_H.pft","VKR","Oisbncn_H.pft","pft","2673","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\oomr.mnu","VKR","oomr.mnu","mnu","507","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\OperHint.pft","VKR","OperHint.pft","pft","314","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\opri699.pft","VKR","opri699.pft","pft","340","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\opri699_H.pft","VKR","opri699_H.pft","pft","381","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\optim.pft","VKR","optim.pft","pft","926","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\optim_h.pft","VKR","optim_h.pft","pft","999","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\optim_h_iri.pft","VKR","optim_h_iri.pft","pft","1023","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\ozboz_uk.pft","VKR","ozboz_uk.pft","pft","2966","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\P288.PFT","VKR","P288.PFT","pft","17","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PAZK.WS","VKR","PAZK.WS","ws","9680","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PAZK31.WS","VKR","PAZK31.WS","ws","10815","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Persw.pft","VKR","Persw.pft","pft","698","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Persw_H.pft","VKR","Persw_H.pft","pft","702","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Pft.tre","VKR","Pft.tre","tre","51298","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTKOW.MNU","VKR","PFTKOW.MNU","mnu","386","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTKOW.OPT","VKR","PFTKOW.OPT","opt","76","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTP.MNU","VKR","PFTP.MNU","mnu","956","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTP5W.MNU","VKR","PFTP5W.MNU","mnu","67","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTPW.MNU","VKR","PFTPW.MNU","mnu","534","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTPW.OPT","VKR","PFTPW.OPT","opt","78","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTW.MNU","VKR","PFTW.MNU","mnu","2125","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PFTW.OPT","VKR","PFTW.OPT","opt","125","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Pftw_H.opt","VKR","Pftw_H.opt","opt","145","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PHR.GBL","VKR","PHR.GBL","gbl","320","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\PR.WSS","VKR","PR.WSS","wss","1006","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
